RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,8/31/2020
96554,30892,91931,Zip,CA,CA,Descanso,San Diego-Carlsbad,San Diego County,429575
98222,30939,95463,Zip,CA,CA,Philo,Ukiah,Mendocino County,400210
96853,30939,92389,Zip,CA,CA,Shoshone,,Inyo County,26815
97350,30981,93603,Zip,CA,CA,Badger,Visalia-Porterville,Tulare County,319764
98477,31017,95923,Zip,CA,CA,Canyon Dam,,Plumas County,262578
98631,31043,96112,Zip,CA,CA,Fort Bidwell,,Modoc County,107572
97494,31077,93954,Zip,CA,CA,San Lucas,Salinas,Monterey County,274095
98591,31114,96063,Zip,CA,CA,Mill Creek,Red Bluff,Tehama County,97268
98250,31180,95514,Zip,CA,CA,Blocksburg,Eureka-Arcata-Fortuna,Humboldt County,546867
97782,31216,94576,Zip,CA,CA,Deer Park,Napa,Napa County,1042794
98522,31246,95972,Zip,CA,CA,Bangor,Chico,Butte County,286530
98268,31282,95545,Zip,CA,CA,Garberville,Eureka-Arcata-Fortuna,Humboldt County,502076
98161,31282,95385,Zip,CA,CA,Vernalis,Modesto,Stanislaus County,769108
98598,31313,96071,Zip,CA,CA,Old Station,Redding,Shasta County,189705
98648,31386,96129,Zip,CA,CA,Beckwourth,,Plumas County,246672
98549,31421,96011,Zip,CA,CA,Big Bend,Redding,Shasta County,182049
97378,31457,93634,Zip,CA,CA,Lakeshore,Fresno,Fresno County,358326
98243,31457,95493,Zip,CA,CA,Upper Lake,Clearlake,Lake County,408378
97512,31457,94021,Zip,CA,CA,Pescadero,San Francisco-Oakland-Hayward,San Mateo County,901003
98635,31498,96116,Zip,CA,CA,Likely,,Modoc County,183984
98405,31566,95735,Zip,CA,CA,Twin Bridges,Sacramento--Roseville--Arden-Arcade,El Dorado County,291135
98554,31606,96017,Zip,CA,CA,Castella,Redding,Shasta County,183911
98399,31646,95720,Zip,CA,CA,Kyburz,Sacramento--Roseville--Arden-Arcade,El Dorado County,285987
97213,31674,93287,Zip,CA,CA,Woody,Bakersfield,Kern County,217123
98181,31781,95417,Zip,CA,CA,Branscomb,Ukiah,Mendocino County,369673
97369,31781,93623,Zip,CA,CA,Fish Camp,,Mariposa County,376416
97409,31945,93670,Zip,CA,CA,Visalia,Visalia-Porterville,Tulare County,179569
98371,32023,95680,Zip,CA,CA,Walnut Grove,Sacramento--Roseville--Arden-Arcade,Sacramento County,470454
98565,32143,96031,Zip,CA,CA,Etna,,Siskiyou County,199405
98548,32209,96010,Zip,CA,CA,Big Bar,,Trinity County,253345
98340,32209,95646,Zip,CA,CA,Kirkwood,,Alpine County,517192
97352,32244,93605,Zip,CA,CA,Big Creek,Fresno,Fresno County,360226
98651,32406,96133,Zip,CA,CA,Coleville,,Mono County,192000
98634,32447,96115,Zip,CA,CA,Lake City,,Modoc County,201063
98627,32447,96108,Zip,CA,CA,New Pine Creek,,Modoc County,156233
96802,32486,92318,Zip,CA,CA,Loma Linda,Riverside-San Bernardino-Ontario,San Bernardino County,343801
98273,32486,95550,Zip,CA,CA,Korbel,Eureka-Arcata-Fortuna,Humboldt County,418500
98109,32523,95325,Zip,CA,CA,Hornitos,,Mariposa County,303058
98629,32607,96110,Zip,CA,CA,Cedarville,,Modoc County,208758
98535,32607,95986,Zip,CA,CA,Washington,Truckee-Grass Valley,Nevada County,329412
98534,32607,95984,Zip,CA,CA,Twain,,Plumas County,220505
98370,32644,95679,Zip,CA,CA,Brooks,Sacramento--Roseville--Arden-Arcade,Yolo County,418045
97299,32728,93512,Zip,CA,CA,Benton,,Mono County,228448
97339,32764,93563,Zip,CA,CA,Valyermo,Los Angeles-Long Beach-Anaheim,Los Angeles County,251855
98390,32800,95699,Zip,CA,CA,Plymouth,,Amador County,416122
98607,32800,96085,Zip,CA,CA,Klamath River,,Siskiyou County,212412
97332,32844,93554,Zip,CA,CA,Randsburg,Bakersfield,Kern County,65148
97888,32844,94950,Zip,CA,CA,Point Reyes Station,San Francisco-Oakland-Hayward,Marin County,1161110
98653,32888,96135,Zip,CA,CA,Chilcoot,,Plumas County,186016
98642,32928,96123,Zip,CA,CA,Ravendale,Susanville,Lassen County,114521
97314,33010,93530,Zip,CA,CA,Keeler,,Inyo County,46388
98128,33081,95347,Zip,CA,CA,Coulterville,,Mariposa County,287103
98638,33081,96119,Zip,CA,CA,Madeline,Susanville,Lassen County,123938
98397,33114,95715,Zip,CA,CA,Soda Springs,Sacramento--Roseville--Arden-Arcade,Placer County,307928
98630,33238,96111,Zip,CA,CA,Truckee,Truckee-Grass Valley,Nevada County,511403
98654,33381,96136,Zip,CA,CA,Wendel,Susanville,Lassen County,152140
98531,33451,95981,Zip,CA,CA,Strawberry Valley,,Plumas County,266932
97720,33451,94512,Zip,CA,CA,Birds Landing,Vallejo-Fairfield,Solano County,551601
98402,33487,95724,Zip,CA,CA,Soda Springs,Sacramento--Roseville--Arden-Arcade,Placer County,646441
97259,33518,93429,Zip,CA,CA,Casmalia,Santa Maria-Santa Barbara,Santa Barbara County,330970
98595,33518,96068,Zip,CA,CA,Nubieber,Susanville,Lassen County,54524
98509,33581,95958,Zip,CA,CA,Nelson,Chico,Butte County,280273
96813,33913,92332,Zip,CA,CA,Essex,Riverside-San Bernardino-Ontario,San Bernardino County,73821
98650,33913,96132,Zip,CA,CA,Termo,Susanville,Lassen County,129339
97264,33935,93435,Zip,CA,CA,Harmony,San Luis Obispo-Paso Robles-Arroyo Grande,San Luis Obispo County,1282975
97306,33985,93519,Zip,CA,CA,Mojave,Bakersfield,Kern County,106920
98589,34007,96061,Zip,CA,CA,Mill Creek,Red Bluff,Tehama County,115233
98009,34027,95141,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1543375
97307,34050,93522,Zip,CA,CA,Darwin,,Inyo County,45476
98530,34075,95980,Zip,CA,CA,Tobin,,Plumas County,165749
98152,34322,95375,Zip,CA,CA,Strawberry,Sonora,Tuolumne County,325644
98059,34430,95229,Zip,CA,CA,Vallecito,,Calaveras County,244435
98400,34430,95721,Zip,CA,CA,Twin Bridges,Sacramento--Roseville--Arden-Arcade,El Dorado County,286154
